topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
3.572495799554028e-24,0.14240005481919332,0.0,0.0,0.0,0.0348859508385048,1.2315286634120427e-55,0.0,2.446235230661393e-23,0.0
0.0,0.019724636235707887,6.237272256053182e-307,0.07762500885913731,0.05428126038556795,0.05520635270765271,0.0,0.0,0.019336821130414263,5.355005995559287e-07
1.3845471874971923e-22,0.14168649114236892,0.0,0.018616220681471007,0.0,0.0,0.0,2.7723576495444564e-294,0.0,2.7927259750556948e-30
0.0,0.08222572845654068,8.487238047619429e-283,0.0,0.0,0.08476863538279245,0.0,5.728951139269624e-08,0.0,0.029674171671498915
0.0,0.11085260823744815,0.0,7.365244918136676e-65,0.032951480701354334,6.744525023238958e-67,0.0,6.000111618412876e-288,0.0,2.090126938109084e-24
0.0,0.08882390861658468,6.417948820600819e-18,7.743328712247642e-121,0.04870005941857291,1.1402177777624263e-65,2.7568167174037906e-05,0.04701926347731294,1.8998770992421593e-282,6.049945432540808e-202
0.0393216879990444,0.06375372178879603,0.0,0.019635387216819667,0.0,0.0,0.0,0.0,0.0,0.06468784034334549
0.0,0.06436342580089081,0.038408818474584376,7.963195995287726e-12,1.388240231010415e-16,9.731551424847654e-11,0.0,0.0,0.054959968991540036,8.552778475368404e-24
0.0,0.06398604065791762,1.5538291652568199e-12,4.185772507737887e-21,0.04610225995210892,0.05583561839917465,0.0,5.030383455665187e-25,0.0,8.726642074768532e-46
0.0,0.14420116580697193,0.0,0.0,2.350261477435644e-154,0.0,4.7313512464335825e-45,2.742488323240472e-46,1.1965890706518942e-108,5.951064731024254e-37
0.0,0.12329508495358145,6.997641636297719e-07,1.1509359335258233e-28,0.06893169016679111,5.994621324593887e-18,0.0,2.321099194422486e-69,1.5470857537227035e-289,1.5845691405261082e-32
0.0,3.237654182814058e-11,0.0,1.4321848958011195e-26,0.0,0.2838930683567829,0.0,5.317570772932927e-15,2.6805457790855742e-05,1.752815715744282e-31
0.0,6.213026622190663e-20,0.0,0.0,2.6623764809601656e-23,0.21559020466593112,0.0,4.241206538234591e-33,0.048941761633963334,4.948145429262586e-33
0.0,0.0921295962538115,0.0,0.0,0.0,0.0003739394098265571,1.0473669874751769e-14,6.575671760822373e-10,0.0,0.0
0.0,3.6984474045024443e-34,0.0,0.0,0.0,1.2426111454431046e-35,0.0,1.923412291250041e-13,0.1400895856305729,1.4346612779339768e-16
0.0,0.09871713393650845,0.0,1.1974781874629082e-34,0.0,0.0,0.0,1.4191514181773521e-78,0.0,0.03417961948882642
0.0,0.025004511248773207,0.0,0.0,4.2845e-320,2.4129696178265005e-38,0.17775569714293946,3.512104329213759e-59,0.0,0.0
0.0,1.9387805872908965e-40,0.0006040047944539714,0.0,2.1758106990160377e-18,1.5252922389453846e-12,0.0,0.0,0.0,0.20311824149262486
0.0,0.0,0.09647315332744301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06193027990946041,0.0,0.0,0.0,0.0,0.0,0.05157714540194373,0.03358252476090459,0.0
0.0,0.0,0.0,0.0,2.928063643389089e-49,0.0,0.08185980790797528,0.0,0.08381111455388046,0.0
0.0,0.06793095699545461,0.0,0.0,0.0,0.0,0.0,0.06342412480100992,0.0,0.0
0.0,8.751956841743317e-47,0.0,0.0,0.0,2.2281818231078996e-06,0.0,0.0,0.0,0.1179517602026485
0.0,4.972390843166548e-66,3.489154233406293e-50,0.0,0.0,0.0,0.0,4.0119126321624363e-60,0.0,0.2040231312383294
0.0,1.3485272523521103e-08,1.4249796279419543e-25,2.855863293565432e-13,0.02063870259464645,0.0,0.0,5.449888181905704e-50,3.6325218397086184e-270,0.18716182020457764
0.0,3.6045235837363325e-29,0.0,0.0,0.0,0.0,0.0,0.0,3.1994736192664304e-38,0.1667737873751857
0.0,0.0,0.06091142147219267,0.0,0.0,0.0,0.0,0.0,0.0,0.0915661503283909
0.0,0.0,3.5894711049060356e-50,3.957088142688555e-46,0.0,0.0,0.0,3.792134315987695e-12,0.0,0.20393281205727415
0.0,0.0,0.0,7.533815602163197e-30,3.0288473670423996e-29,0.0,1.0846625991388005e-08,2.9954016182237413e-38,9.52259241084804e-21,0.24985367140834183
0.0,2.764112490567766e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18631897245418694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16652647985209518
5.294460627407868e-06,1.0388004402174754e-20,4.097014452207932e-33,0.0,0.0,1.2452101550173299e-307,1.9870675774656737e-66,5.32490792306788e-15,0.0,0.22065084392224824
