topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
0.0,ape,0.0,ape,0.0,ape,0.0,ape,0.0,ape,0.08909244639296847,ape,0.0,ape,0.0,ape,0.0,ape,0.0,ape
0.0,appear,0.0,appear,0.0,appear,0.0,appear,0.0,appear,0.0,appear,0.09033249675857491,appear,0.0,appear,0.0,appear,0.0,appear
0.0,apple,0.0,apple,0.11300733336676938,apple,0.0,apple,0.0,apple,0.0,apple,1.8298620806327617e-13,apple,0.0,apple,0.0,apple,0.0,apple
0.10850504557374199,architect,0.0,architect,0.0,architect,0.0,architect,0.0,architect,0.0,architect,0.0,architect,0.0,architect,0.0,architect,0.0,architect
0.0,area,0.0,area,0.0,area,0.0,area,0.0,area,0.08758022752421561,area,0.0,area,0.0,area,0.0,area,0.0,area
0.16136380815129786,artist,0.0,artist,0.0,artist,0.0,artist,0.0,artist,0.0,artist,0.0,artist,0.0,artist,0.0,artist,0.0,artist
0.0,asia,0.0,asia,0.0,asia,0.0,asia,0.0,asia,0.0,asia,0.0,asia,0.025581022871076383,asia,0.023564883569183195,asia,0.0,asia
0.0,asian,0.0,asian,0.076995806629574,asian,0.0,asian,0.0,asian,0.0,asian,0.0,asian,0.0,asian,7.007742499645623e-08,asian,0.0,asian
0.0,asians,0.0,asians,6.242885594696989e-14,asians,0.0,asians,0.0,asians,0.0,asians,0.5002144157612224,asians,0.0,asians,0.0,asians,0.0,asians
0.0,assassination,0.0,assassination,0.0,assassination,0.04401744101221017,assassination,0.03887599534914104,assassination,0.0,assassination,0.004645370042876383,assassination,0.09883669042637208,assassination,0.0,assassination,0.0,assassination
0.0,assisted,0.0,assisted,0.0,assisted,0.0,assisted,0.0,assisted,0.0,assisted,0.04975844995917669,assisted,0.0,assisted,0.0,assisted,0.0,assisted
0.1098057478064044,astronomer,0.0,astronomer,0.0,astronomer,0.0,astronomer,0.0,astronomer,0.0,astronomer,0.0,astronomer,0.0,astronomer,0.0,astronomer,0.0,astronomer
