topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
3.934823320007214e-05,administration,0.007422440909429996,administration,-0.0028767659358001608,administration,-0.006084713347545381,administration,0.000561897993985299,administration,0.0007058741619467956,administration,-0.00029551753105261656,administration,0.0042678585949426275,administration,0.010697726004097524,administration,-0.007983939287725497,administration
5.733585439920914e-06,adults,0.004261147838243435,adults,0.005313091971396457,adults,0.0005814826970461155,adults,0.002572953140585166,adults,-0.0002584637751746908,adults,-0.0011560619391416428,adults,0.0005598595943109296,adults,0.002147328849345399,adults,-0.0016899702445233465,adults
3.848170429629201e-06,advanced,0.01209113042664997,advanced,-0.005362199148508258,advanced,0.0005512972043281463,advanced,-0.0036345957633758235,advanced,0.0008959820136434863,advanced,0.00022121033719071467,advanced,-0.008353871136496823,advanced,0.011461976597207582,advanced,-0.0027190519303239066,advanced
1.0397038499160482e-06,advances,0.002947604662788136,advances,-0.0010705204779607117,advances,-0.002244559413815821,advances,0.0004611763100278635,advances,0.0013312087933357595,advances,-0.00093888304616332,advances,0.00034939711939383205,advances,0.002782813501094001,advances,-0.0030314945264659,advances
0.015667986348917855,adventurer,-0.0002601350108673298,adventurer,-1.2175039454496473e-05,adventurer,-1.148743769051678e-05,adventurer,0.00037489794870985683,adventurer,-0.0008414859228872025,adventurer,0.00012856886210342805,adventurer,0.0014078259044214036,adventurer,-0.002828651697203966,adventurer,-0.0021238058437363866,adventurer
1.1941487644553927e-06,advertisers,0.006160376109498351,advertisers,-0.0032266813719728617,advertisers,-0.010321686599691097,advertisers,0.001583648616607069,advertisers,-0.0018423422225717166,advertisers,0.0008619169723007552,advertisers,-0.002530018580471034,advertisers,-0.01396290126817145,advertisers,0.004077018038274336,advertisers
2.480029013092495e-05,africa,0.02420803655572841,africa,-0.0034710299877722083,africa,-0.019770342400922115,africa,0.0029009224886923477,africa,-0.003154602020264689,africa,0.0019866126269156128,africa,0.0052243802824354325,africa,-0.01087105826081431,africa,-0.030333498793504304,africa
0.00014961337879875193,african,0.14563459081804916,african,0.4487718742565407,african,-0.03625226813387165,african,-0.017898282048175604,african,-0.013164655153191127,african,0.029900917266971052,african,-0.007552511806131668,african,0.007847384354241059,african,-0.00408233119811141,african
8.867825455431012e-06,age,0.0038671825127547543,age,-0.0015086677761516729,age,-0.003938250169150631,age,0.0013148452203590227,age,-0.00021340297198804353,age,-0.0013033137007597156,age,-0.00481586141144703,age,0.010124901485473736,age,0.00017970008870156495,age
4.456788470166858e-06,agencies,0.018170085175406345,agencies,-0.00905253951914591,agencies,-0.024085882134637575,agencies,0.0035146285144468134,agencies,-0.006422163011892407,agencies,0.004014071092732593,agencies,-0.013217583399525513,agencies,-0.014553129496805848,agencies,0.0003985908001095393,agencies
5.6191053045395155e-05,agenda,0.004323829733330694,agenda,-0.0020970331919135036,agenda,-0.0018935749589272803,agenda,0.0005325154325384628,agenda,0.00014376491024202802,agenda,0.0003824852458952897,agenda,-0.0044422868018310895,agenda,0.007824417402252383,agenda,0.0025684508497364725,agenda
5.175272151460781e-05,agents,0.01322750109594913,agents,-0.004816743759607001,agents,-0.010463750703778526,agents,0.011622112584831869,agents,-0.006426998795852374,agents,-0.00306296468653901,agents,0.005698630584837668,agents,-0.008787061740861614,agents,0.0023554968383136692,agents
3.176050589286433e-06,aggressive,0.017302902785236423,aggressive,0.005688561145596477,aggressive,0.038251272389384465,aggressive,0.08390110414583993,aggressive,-0.0492530137905507,aggressive,-0.04158236280530996,aggressive,-0.0025050879564604976,aggressive,-0.0052604559218988045,aggressive,0.005139072324446464,aggressive
2.1040136879729426e-05,ago,0.003456761511974636,ago,-0.0010357682674774482,ago,-0.0014856298980761029,ago,0.001384735748888001,ago,0.010648502355694322,ago,-0.00916830078987925,ago,-0.0035224575460669023,ago,0.0040293336971539175,ago,-0.002210380742519001,ago
3.426023879211239e-06,agricultural,0.008620284490762546,agricultural,-0.004294445336161075,agricultural,-0.014664927893526681,agricultural,0.0029855349919579556,agricultural,-0.0033863464491537707,agricultural,0.0015147220589077348,agricultural,-0.0055966349941251195,agricultural,-0.010021670232105229,agricultural,-0.0007156585561123982,agricultural
8.522629392926121e-07,agriculture,0.001949335277114924,agriculture,-0.0006123605558623789,agriculture,-0.0013121462959922118,agriculture,0.0005357523918900078,agriculture,0.0009648841299759151,agriculture,-0.0006647404153193418,agriculture,-0.0010380777067374367,agriculture,0.004220055622522985,agriculture,-0.001999450615124007,agriculture
7.111590367707827e-06,aids,0.041209731292162086,aids,-0.014480832321185397,aids,-0.053257511036546,aids,0.006457859498118621,aids,-0.020522155800216157,aids,0.010499972822559473,aids,-0.034288699170453504,aids,-0.05464677378891681,aids,-0.009540315430678202,aids
6.4681855126229895e-06,aimed,0.005701184303506241,aimed,-0.0024903592351534073,aimed,-0.003269435646363367,aimed,0.006422587358026156,aimed,0.0067410134476959035,aimed,0.009468720145063359,aimed,0.0116241376893018,aimed,0.008708654748561888,aimed,0.003654458542872445,aimed
7.482591258218946e-06,air,0.009740147753156505,air,0.019597904233805575,air,-0.002942077970932063,air,0.005474637523484759,air,0.03686012889848333,air,-0.032391461856994305,air,-0.006705761922721616,air,-0.0035737310785831926,air,0.003231115881712369,air
5.055374534728055e-06,aircraft,0.00518144541279306,aircraft,-0.0024226324327104127,aircraft,-0.005948208239118264,aircraft,0.001338421117788898,aircraft,0.00011890538816208987,aircraft,-0.00033497430740155157,aircraft,-0.0016983617419818592,aircraft,0.000817918017242751,aircraft,0.0009329309592633386,aircraft
1.1076894602766197e-05,airlines,0.011605424374252937,airlines,-0.005323500448429513,airlines,-0.018673814674060308,airlines,0.0031042194537794425,airlines,-0.0032886050787092444,airlines,0.0017556525398512949,airlines,0.013547123542247812,airlines,-0.010491405201691903,airlines,0.0036602582011531198,airlines
0.0036659157195722777,al,0.0018925295793112281,al,-0.0008165591478243832,al,-0.0017778673006159952,al,0.0002803766698254322,al,-0.0002576309633625221,al,-0.00018354534209378943,al,0.0042513660283343795,al,0.0005049503706265066,al,-0.002477575172623293,al
0.009930717453552408,albert,0.0004666131445233106,albert,-0.00022365141267689497,albert,0.0005135668539588542,albert,0.00029801465654013946,albert,-0.00028496145669129716,albert,-0.00047243142009368823,albert,7.663288702330417e-05,albert,0.001209156791432769,albert,-0.006215726369473137,albert
