top_topic_name_1,top_topic_weight_1,top_topic_name_2,top_topic_weight_2,top_topic_name_3,top_topic_weight_3
topic_5,71.12705961534168,topic_8,21.917275854067135,topic_9,6.955664530590076
topic_9,71.87663525460816,topic_6,26.820998324583027,topic_7,0.7501091781841531
topic_9,79.81665628065646,topic_8,19.73671396613267,topic_2,0.44662975315751735
topic_2,99.95811765661601,topic_9,0.031469827769363044,topic_6,0.01040048612543759
topic_1,59.71790951948868,topic_5,37.40420794268406,topic_6,1.7218000444584054
topic_5,66.82382279784494,topic_10,21.314161451907015,topic_2,11.861773785440581
topic_9,99.9999999964338,topic_6,3.566213682538151e-09,topic_5,1.4561332141112358e-15
topic_9,99.99999999608282,topic_6,3.917184963563607e-09,topic_4,5.022431903881392e-15
topic_2,46.922634522933414,topic_6,16.340595900456773,topic_8,16.18994157205867
topic_2,89.70374040016912,topic_10,10.296224163545801,topic_8,3.5436283619860776e-05
topic_7,51.49454534105391,topic_1,30.41073365902445,topic_5,18.094720999921645
topic_5,76.73951928020217,topic_8,23.260480705251638,topic_3,1.2597723768389926e-08
topic_5,92.7060622532403,topic_4,7.293937732451256,topic_6,1.4305566361717939e-08
topic_4,42.59894232205619,topic_6,30.527259959254387,topic_9,26.873797690800977
topic_2,46.18088145309868,topic_8,25.37361738496935,topic_9,10.544948797664476
topic_5,28.936030010327066,topic_9,28.388336831806974,topic_2,16.21895609706235
topic_9,78.33347921789435,topic_5,21.666520782044913,topic_10,6.0757647022745e-11
topic_9,83.59924389959366,topic_5,16.40072351105945,topic_3,3.2589320471378285e-05
topic_3,99.99998434232458,topic_9,1.5657675423712066e-05,topic_4,3.652238273707005e-16
topic_9,99.9999989505979,topic_5,1.04940210213946e-06,topic_1,0.0
topic_4,49.77422646712754,topic_9,29.3039523542671,topic_8,20.921821178605335
topic_9,100.0,topic_2,6.589670805308211e-23,topic_1,0.0
topic_1,84.41795991494573,topic_6,15.582040085054269,topic_10,5.5704970255998096e-24
topic_3,74.10784906686342,topic_4,25.89215091819284,topic_8,1.1685252270339844e-08
topic_9,100.0,topic_4,6.666959804808995e-17,topic_1,0.0
topic_9,71.10026190869037,topic_2,28.790897961057347,topic_8,0.10884013025212598
topic_2,51.374767091387426,topic_5,31.037060453616387,topic_4,17.586531837365637
topic_8,99.99999906461376,topic_2,8.920881169365341e-07,topic_6,3.200705135101827e-08
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_2,63.454590366903126,topic_9,23.152566758035867,topic_7,13.392842874339427
topic_2,99.99999999999999,topic_10,4.82168053754283e-15,topic_8,9.42735895512689e-27
topic_5,49.41819670648966,topic_2,37.59065176946697,topic_9,12.991053521410489
topic_4,99.99999983576393,topic_3,1.6423285952503893e-07,topic_9,3.2209188259580986e-12
topic_4,71.6061948463886,topic_7,15.496076286332515,topic_10,12.49979670783355
topic_2,43.75261446993014,topic_8,22.774790528934066,topic_10,18.656449457642584
topic_5,99.9999999902036,topic_9,9.795119024267642e-09,topic_10,1.2624663164079224e-12
topic_5,79.00429743336704,topic_10,11.898649082540738,topic_6,9.097040544953709
topic_4,86.73925312384645,topic_10,13.260745966903244,topic_2,9.092502946338118e-07
topic_8,73.51837602830007,topic_3,26.47389736610639,topic_9,0.0077266001043479905
topic_10,77.44140420442245,topic_3,22.547848642603658,topic_5,0.010747118885913093
topic_6,42.40379904455931,topic_7,35.104764656656684,topic_8,14.016556582061448
topic_5,43.855480175130126,topic_1,30.709681248765428,topic_4,25.434836303144714
topic_10,51.53912993132844,topic_9,48.46084016135266,topic_7,2.9907282957640175e-05
topic_10,99.98949062563683,topic_4,0.010508911233790651,topic_9,3.918292606363259e-07
topic_9,51.15612052146749,topic_3,26.288421335981877,topic_4,22.53123293806762
topic_10,44.3859064437147,topic_7,32.19239876686059,topic_8,23.42169478735788
topic_9,100.0,topic_2,1.8462137642761116e-285,topic_1,0.0
topic_4,46.98864515396924,topic_5,34.05189164940355,topic_10,18.791251040683605
topic_7,50.28557109741173,topic_5,29.95111483426828,topic_6,12.025834793071002
topic_7,99.99999999999751,topic_2,2.1871503944885738e-12,topic_6,3.0160797911661245e-13
topic_7,78.86488247268531,topic_9,21.135117527314694,topic_1,0.0
topic_5,99.99639981410778,topic_6,0.003600185892222937,topic_1,0.0
topic_1,33.864800585675,topic_5,23.386429880088315,topic_10,21.41628242657099
topic_7,94.81012176466469,topic_9,5.189868561098605,topic_10,9.222285631386172e-06
topic_10,78.15581844436481,topic_5,21.843160207310834,topic_8,0.001021348324347981
topic_10,99.94970566385071,topic_5,0.050294336149301344,topic_1,0.0
topic_3,70.38120703884869,topic_10,15.97535338836236,topic_7,13.643439572648964
topic_10,28.083791469848336,topic_3,27.110802800736906,topic_2,17.608160992249488
topic_10,50.74147340133213,topic_4,49.25782104672488,topic_9,0.0007055518979180624
topic_10,96.54546850190796,topic_5,3.370844375228625,topic_2,0.08368711786171382
topic_10,100.00000000000001,topic_2,5.971864226470254e-19,topic_3,1.666200674000716e-137
topic_4,99.99994080982762,topic_5,3.1594319627643576e-05,topic_3,2.659794965834933e-05
topic_10,51.076768043875376,topic_7,25.428941675639685,topic_5,23.12934814986427
topic_5,99.99987788342169,topic_2,0.00012211657827301175,topic_7,2.872317155527895e-14
topic_5,57.08557352491356,topic_6,42.91386024181255,topic_9,0.0005662332726830818
topic_10,51.46852579022597,topic_5,22.033030832056454,topic_2,14.260055268003626
topic_6,61.956253469575124,topic_8,38.04374653042485,topic_2,2.3234009555744654e-14
topic_4,58.58668860852623,topic_7,41.41331139147376,topic_5,1.293338401749072e-18
topic_9,41.514656192144045,topic_10,35.20145496241708,topic_4,23.27944047925728
topic_4,44.14757233165886,topic_10,21.41839946600757,topic_6,18.572737015893274
topic_6,73.5003799339773,topic_10,26.49959135856166,topic_2,2.870746104395345e-05
topic_5,59.48763038915733,topic_1,22.395141608424144,topic_6,18.117226384973197
topic_8,99.99070696319906,topic_7,0.007185946758310274,topic_9,0.002107090042630321
topic_10,44.03375262703068,topic_6,21.39638118320185,topic_5,20.183118649525156
topic_4,68.46711600740642,topic_7,31.5322890924726,topic_5,0.00023098837230250258
topic_4,99.99999999987776,topic_10,1.2053523700009842e-10,topic_8,1.7120130209120845e-12
topic_5,94.08138738758026,topic_2,5.918608106187429,topic_4,4.506226068874783e-06
topic_6,90.41234525113018,topic_4,9.587654748864793,topic_5,5.027072455267416e-12
topic_8,78.770287707969,topic_6,14.125999565244202,topic_4,7.103502506930761
topic_9,99.99577588741549,topic_2,0.0042234502341482,topic_6,3.501223559628756e-07
topic_5,47.95139233593842,topic_9,20.923801351801924,topic_4,16.804324960708854
topic_9,67.45493367650518,topic_5,32.529699683569596,topic_8,0.015352583659968432
topic_10,60.751267149026525,topic_2,39.18950734574915,topic_9,0.05922550522432209
topic_4,73.11592369367577,topic_7,14.638208526853909,topic_5,10.636247933450097
topic_6,52.58221433420875,topic_5,47.41778566579126,topic_8,1.6946851240956695e-16
topic_9,64.62769621702051,topic_8,35.37229908261617,topic_5,4.700363310361286e-06
topic_1,67.33241655206055,topic_9,14.146734750948987,topic_10,9.710255934795295
topic_7,52.263000969386376,topic_3,47.736999030613624,topic_8,2.647263352132382e-18
topic_3,57.33266533840067,topic_7,42.66733450108603,topic_6,1.6051329570105702e-07
topic_10,99.99999999748235,topic_3,1.424890607434198e-09,topic_7,1.0869309906779954e-09
topic_9,75.22603314054757,topic_8,24.773260186920457,topic_7,0.00044132293825460765
topic_7,38.78799933447307,topic_10,33.275664821227224,topic_4,27.936335844299165
topic_2,99.9999268161701,topic_4,7.318306605067239e-05,topic_7,7.638478978014153e-10
topic_7,51.02214750205725,topic_10,48.97785249794275,topic_1,0.0
topic_9,59.197320851343854,topic_4,40.802679097714325,topic_6,4.5271810532939024e-08
topic_6,69.12714759874238,topic_10,30.872852401257617,topic_7,9.305499399154075e-204
topic_9,36.6667073605051,topic_4,33.33324995790859,topic_10,28.90396589559485
topic_9,100.0,topic_1,0.0,topic_2,0.0
topic_9,99.99999999999955,topic_5,4.562145179524519e-13,topic_1,0.0
topic_9,54.5070964425944,topic_2,45.4929035574056,topic_1,0.0
topic_6,99.99999999899758,topic_7,1.0024208150473242e-09,topic_1,0.0
topic_8,69.65544031777398,topic_5,30.344559682226024,topic_1,0.0
topic_9,51.03336775119012,topic_4,48.96663224880988,topic_7,8.231132548451735e-160
topic_1,66.00262660125912,topic_8,33.997369160554136,topic_10,3.881872210915893e-06
topic_1,99.99999031740606,topic_2,9.682221961359641e-06,topic_8,3.7197625756285933e-10
topic_6,100.0,topic_8,8.646119878127325e-22,topic_7,4.578973736262343e-24
topic_6,99.9999779756414,topic_2,2.2024351705286068e-05,topic_9,6.870867485338389e-12
topic_9,60.26903465963714,topic_10,22.765051156922766,topic_2,16.958481470007968
topic_10,51.51994339665379,topic_9,48.48005658299711,topic_8,2.034909450784439e-08
topic_3,99.99999999965407,topic_1,3.459310152416502e-10,topic_8,1.292080382186343e-21
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_4,56.63023950183403,topic_10,43.36975926664992,topic_3,1.231516045845553e-06
topic_9,99.982257351152,topic_8,0.017742648801421634,topic_10,4.6591073102943735e-11
topic_8,100.0,topic_10,1.6948158844637032e-23,topic_1,0.0
topic_8,79.36392207287139,topic_7,20.63595327993347,topic_6,8.33833655957443e-05
topic_5,39.81527170443669,topic_9,21.482378281490092,topic_8,21.143912322478535
topic_5,99.99999999999572,topic_2,4.278868954037407e-12,topic_7,1.0063954707975749e-21
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_10,56.573380348150266,topic_9,43.42661964838704,topic_4,3.462693394548522e-09
topic_6,100.0,topic_9,8.087452257893598e-18,topic_1,0.0
topic_1,39.68278686943561,topic_10,35.30828875393643,topic_8,25.00892162721849
topic_1,80.52763393486966,topic_8,19.472321558238637,topic_9,4.450689171325827e-05
topic_10,35.22500349621269,topic_7,32.38442001352585,topic_8,17.54433791857524
topic_7,99.99999999998951,topic_9,1.046857073900202e-11,topic_1,1.2715483028512633e-14
topic_8,39.84385065916382,topic_10,22.48732945666659,topic_5,19.149603631416593
topic_1,46.434130700937615,topic_4,33.35047025610709,topic_3,20.185738482618568
topic_8,88.93405770428375,topic_5,11.041570570307325,topic_9,0.01812885883813419
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_3,99.99876110202159,topic_6,0.0012388979780172285,topic_8,3.859970412715467e-13
topic_9,99.99994843339779,topic_10,5.104514570500234e-05,topic_2,5.214536118943911e-07
topic_7,99.9999999993647,topic_9,6.351423620644587e-10,topic_6,9.130151767079993e-14
topic_7,99.99999999960436,topic_6,3.956237348757602e-10,topic_8,2.479085129637984e-14
topic_7,63.3101022564725,topic_3,27.22371299942638,topic_10,9.466184743275218
topic_8,99.999999999984,topic_4,1.5996311299320535e-11,topic_1,0.0
topic_7,47.16460413409407,topic_10,28.971420937398076,topic_4,13.645579860402663
topic_10,53.357418218290825,topic_3,46.642577823768136,topic_8,3.957840416199434e-06
topic_7,99.9999996911327,topic_3,3.0886701959840816e-07,topic_9,2.7621374481667013e-13
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_8,45.21179841606311,topic_1,37.943857284311704,topic_2,16.797714942914183
topic_1,,topic_2,,topic_3,
topic_10,99.9996711499764,topic_2,0.00032885002360242004,topic_1,0.0
topic_2,100.0,topic_1,0.0,topic_3,0.0
topic_10,99.99999995728501,topic_4,4.271499324517446e-08,topic_1,0.0
topic_7,99.99999999999874,topic_4,1.262033758270155e-12,topic_1,0.0
topic_10,80.51982942417821,topic_7,19.40605810897057,topic_8,0.0741122976119718
topic_7,100.0,topic_6,1.6283465803650195e-15,topic_1,0.0
topic_7,67.6706803264181,topic_9,19.023363784292656,topic_2,13.26574531872929
topic_4,91.26582096499604,topic_2,8.676809837544564,topic_10,0.0573598105171324
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_7,99.99999999999997,topic_8,2.7453265812595254e-14,topic_9,7.503495771442506e-18
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_10,57.86582198802251,topic_2,42.13417800531429,topic_9,5.786438948470613e-09
topic_3,100.0,topic_1,6.825862892981369e-19,topic_2,1.2078227510604154e-25
topic_2,69.47813704076921,topic_9,30.521862959230432,topic_4,3.3905188003873473e-13
topic_7,85.16245427026621,topic_6,14.837368126447394,topic_5,0.00017750283259865176
topic_3,73.21169334178158,topic_10,13.792915243834036,topic_9,12.995377468878278
topic_7,76.81867626689849,topic_9,23.18131424023481,topic_4,9.492866683235839e-06
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_6,99.92598063970019,topic_7,0.07401936029982112,topic_1,0.0
topic_7,99.99871512266179,topic_6,0.001284877338199943,topic_4,8.287069148085515e-91
topic_8,100.0,topic_7,1.4222743477171617e-18,topic_6,1.7078576999969124e-222
topic_10,100.0,topic_6,5.248064039059755e-16,topic_1,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_1,,topic_2,,topic_3,
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_10,100.0,topic_9,1.2999458782032477e-290,topic_1,0.0
topic_10,75.45613721670237,topic_2,11.881285140843827,topic_9,6.597124308946862
topic_10,68.77141166787408,topic_5,31.228588332125934,topic_9,8.93322868727447e-291
topic_7,51.26093319505905,topic_9,48.739066804940954,topic_1,0.0
topic_1,,topic_2,,topic_3,
topic_4,68.76303556321771,topic_10,17.819007795487547,topic_5,13.403013980903083
topic_8,99.99999998857423,topic_7,7.069805037715849e-09,topic_9,3.85458899437255e-09
topic_6,99.99999996263752,topic_9,2.9654318019616387e-08,topic_8,7.70817197290437e-09
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_7,99.99999983265343,topic_9,8.748848446450832e-08,topic_5,7.985809161253551e-08
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_9,4.1702620799951695e-20,topic_1,0.0
topic_10,85.57794997512693,topic_7,14.415458764050749,topic_5,0.0065912608223237705
topic_10,99.99999999856715,topic_5,1.0678889273227606e-09,topic_6,3.6462329955485844e-10
topic_4,41.69912153616365,topic_10,32.89514495047743,topic_3,25.292887512276018
topic_5,100.0,topic_10,8.769942832255821e-16,topic_1,0.0
topic_6,99.99995893242126,topic_7,4.106757874464416e-05,topic_8,6.287317616372864e-25
topic_6,76.39035078039893,topic_9,23.60964921894903,topic_7,6.520366022055051e-10
topic_10,37.23265578140196,topic_7,23.816982509567826,topic_9,18.28944082892533
topic_5,62.70859312007133,topic_10,23.45037995660625,topic_2,13.841026901891029
topic_10,99.99999124663375,topic_2,8.63394853507734e-06,topic_4,1.1941771022971216e-07
topic_7,52.4495683964086,topic_5,34.43916352154798,topic_10,13.11126773079244
topic_6,64.11189468559013,topic_5,34.19421870642107,topic_9,1.6938866079495294
topic_4,59.24292253816123,topic_5,31.10298339036257,topic_7,9.653508736461976
topic_9,53.42782944770409,topic_7,46.57217055229478,topic_2,9.534185747559672e-13
topic_6,99.99999384389078,topic_5,4.210396914269486e-06,topic_4,1.9153598187894805e-06
topic_7,59.76052106605084,topic_6,40.23947893388354,topic_8,6.563651722507695e-11
topic_2,53.178635237734746,topic_8,46.82136467368344,topic_5,6.065706085797364e-08
topic_2,85.80350850328355,topic_6,14.186360953814148,topic_8,0.010130412486116085
topic_1,44.48067821490677,topic_7,42.864769622627186,topic_8,12.654530119400867
topic_9,59.68526347217168,topic_2,40.31378353220682,topic_4,0.0009529956212066904
topic_9,99.99993830333914,topic_2,5.8961702653020675e-05,topic_6,1.5211092902374892e-06
topic_9,68.62913043037877,topic_3,31.241805073089743,topic_1,0.12792967459212937
topic_2,39.11068044872553,topic_6,23.99186531621213,topic_8,19.496977298647522
topic_2,48.46085825600924,topic_8,26.4642987466022,topic_7,14.340497756129695
topic_6,29.99608012826139,topic_8,28.297453777721284,topic_1,25.529166181361514
topic_9,100.0,topic_5,1.1128007809112475e-15,topic_10,3.073076838590196e-16
topic_6,39.154328769657994,topic_4,34.41703063923348,topic_8,26.07578876487718
topic_4,99.9544738286346,topic_8,0.03890563638815008,topic_3,0.0036604714777032548
topic_6,63.36302908105399,topic_9,21.384899633367798,topic_4,15.252071285578213
topic_2,43.915114076975726,topic_6,15.991108149938542,topic_10,14.909932128984279
topic_2,85.29946911059507,topic_4,14.515097145545136,topic_9,0.15182573215769446
topic_4,83.62244241874355,topic_3,16.3775575812462,topic_2,1.026599583175952e-11
topic_8,99.99999994017465,topic_9,5.5731434683741e-08,topic_2,4.093915053635522e-09
topic_8,66.4477093611608,topic_2,20.078406244593562,topic_4,13.473854470267923
topic_10,69.61850122745761,topic_7,30.378056883671263,topic_4,0.00344175697410763
topic_2,64.17359992541422,topic_8,29.609433701891135,topic_4,6.2169548535911305
topic_2,76.36067557580762,topic_7,12.683358085741727,topic_4,10.904758707187494
topic_9,44.16216238315517,topic_8,38.137010426133834,topic_5,17.70082630960504
topic_2,34.12325129465318,topic_10,22.864725234433273,topic_9,19.986942974045967
topic_9,67.59901135998587,topic_2,32.40098810429359,topic_8,5.354403848642443e-07
topic_2,33.86685654989354,topic_9,24.584186281806026,topic_1,20.406769718205275
topic_2,32.27464447402113,topic_9,31.779807446841982,topic_7,20.888073863969076
topic_9,99.99999991804472,topic_10,8.121895481469083e-08,topic_8,7.293288687378464e-10
topic_2,61.3909669599834,topic_8,30.783465870163365,topic_9,7.825567031579068
topic_8,100.0,topic_2,6.67107896932967e-17,topic_9,5.731516050008473e-19
topic_8,86.77156106545176,topic_2,13.228438927702138,topic_4,4.083814323776368e-09
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_8,99.99999996981565,topic_1,3.018436627907179e-08,topic_5,1.119704617257503e-16
topic_8,99.9999987106992,topic_2,1.289300713125975e-06,topic_9,7.271837079939777e-14
topic_9,72.07421555216833,topic_4,25.78543879202121,topic_10,2.1403456558104734
topic_8,45.2088077050049,topic_1,25.741016958032297,topic_4,19.300353435924382
topic_2,47.53472238774939,topic_9,35.32197525734867,topic_5,14.284640329439872
topic_2,99.93494075549388,topic_10,0.06505249605681815,topic_7,6.7484492974356545e-06
topic_7,99.9999998978564,topic_9,1.0211133109945622e-07,topic_10,3.2267222974779174e-11
topic_1,,topic_2,,topic_3,
topic_9,38.377394087230144,topic_2,32.235530080212335,topic_8,18.346655999726615
topic_7,100.0,topic_10,3.2959656230429326e-132,topic_1,0.0
topic_8,99.99999999999966,topic_9,3.543827213078392e-13,topic_2,1.7674506881673922e-18
topic_8,99.99995979195951,topic_9,2.0419355050249843e-05,topic_2,1.52398000593552e-05
topic_8,84.5214047748533,topic_3,15.4785945502494,topic_6,6.747600485455116e-07
topic_8,62.770231550974444,topic_1,27.349812898439502,topic_9,5.1854673140494745
topic_7,54.52162050864212,topic_6,45.138694293480775,topic_9,0.3396851761491674
topic_2,45.848677497358516,topic_10,35.155157475294956,topic_9,18.99610246091988
topic_6,91.96616108622987,topic_2,8.03383882529055,topic_9,8.847954148185519e-08
topic_6,99.99999477066386,topic_8,5.148306431206668e-06,topic_2,8.10290996640808e-08
topic_6,100.0,topic_4,2.032262495602014e-18,topic_7,2.7942879316970785e-207
topic_10,50.96254861731609,topic_2,49.0374506205043,topic_9,7.621237605923677e-07
topic_8,65.38768516235079,topic_2,34.61187375394325,topic_9,0.00044108246779757317
topic_6,64.53705398130082,topic_7,22.606818170413607,topic_9,12.780482724435396
topic_2,99.99991717362687,topic_9,8.273753041113987e-05,topic_3,7.793861363770696e-08
topic_6,79.52958634373833,topic_10,11.069853146875909,topic_8,9.40056050938575
topic_7,99.8685440032156,topic_2,0.125383478095402,topic_5,0.006072518688990302
topic_2,85.90658516528755,topic_3,13.815164327621787,topic_9,0.27825041974541004
topic_9,53.20567357887871,topic_2,17.21821962813005,topic_10,16.797726542568636
topic_4,69.10280103601345,topic_9,30.896932521021686,topic_5,0.0002664429607119844
topic_6,100.0,topic_7,9.153631518379068e-197,topic_1,0.0
topic_4,53.299625783165126,topic_10,46.700374215861785,topic_9,9.730942089063518e-10
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_6,78.3642825565632,topic_7,12.55459999543149,topic_8,9.081117448004996
topic_6,68.14128867739619,topic_8,31.858707340465035,topic_3,3.8009534325823946e-06
topic_10,48.286998758416246,topic_6,26.98831028174359,topic_5,24.675661117042985
topic_4,58.068769447665716,topic_9,41.737603027941965,topic_7,0.19360295115804904
topic_6,77.72646012339453,topic_2,11.726879959226354,topic_4,10.54665989285801
topic_8,69.04903461194458,topic_1,30.94737108042606,topic_10,0.003594122567359964
topic_10,68.8067040401512,topic_3,31.193295959013707,topic_6,8.339078942737392e-10
topic_7,69.414100887002,topic_5,30.585842167685982,topic_10,5.694531201526009e-05
topic_3,75.86656385674253,topic_7,24.133436143257462,topic_4,9.907481415015053e-19
topic_10,99.9984879549175,topic_7,0.0015118772612603777,topic_8,1.667857051651772e-07
topic_5,44.32535815817004,topic_8,33.04573761036726,topic_4,22.619681003113595
topic_9,42.990422017516416,topic_5,20.982539229196583,topic_7,17.388080349335915
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_4,50.16165429362039,topic_5,49.8383457063796,topic_1,0.0
topic_5,99.99999973346122,topic_4,2.459249803483506e-07,topic_9,1.8602473898202398e-08
topic_5,79.42607684798172,topic_1,20.573922191933477,topic_9,9.600848047256538e-07
topic_4,99.99999996128452,topic_3,3.858341980082624e-08,topic_5,1.3205871089352605e-10
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_3,99.99997022892494,topic_5,2.046246529799775e-05,topic_4,9.308609769139662e-06
topic_1,35.03215681476044,topic_2,34.61494348798988,topic_3,30.3527746832796
topic_4,99.99999999999818,topic_5,1.7815839483541715e-12,topic_10,2.084303923252459e-14
topic_5,99.36063012349835,topic_4,0.6393693283371207,topic_10,5.481645167293509e-07
topic_5,66.60826194603848,topic_3,33.39061595071735,topic_4,0.0011221032440063051
topic_3,56.94218668901532,topic_4,43.05781331098468,topic_1,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_4,99.99999999457725,topic_5,5.409920197613834e-09,topic_3,1.2818453748661803e-11
topic_5,44.20266767337122,topic_4,20.916087594567717,topic_3,20.555719123745018
topic_4,99.99999999999999,topic_9,5.172483909135531e-16,topic_1,0.0
topic_5,63.83802887251597,topic_4,36.161971047126784,topic_9,8.035725504602955e-08
topic_4,42.14485092614491,topic_5,34.67602965437708,topic_3,23.179119419477995
topic_5,100.0,topic_4,4.290908278898412e-18,topic_3,3.472333724957645e-239
topic_7,66.38206044716281,topic_5,30.995839223585058,topic_6,2.6221003292521208
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_5,99.99965488159722,topic_4,0.0003451184027843114,topic_1,0.0
topic_4,40.056082986522796,topic_10,31.163309921432663,topic_2,28.78060709204455
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_5,100.0,topic_10,6.747689915434828e-108,topic_1,0.0
topic_5,99.98604702836599,topic_4,0.012778245813343947,topic_2,0.0011747258205079937
topic_5,99.99999999999842,topic_3,1.5873514191469466e-12,topic_7,2.0370592942342816e-17
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_4,78.80605514167225,topic_3,21.19394485750541,topic_1,8.223378794878979e-10
topic_8,54.1461272600267,topic_9,26.64081484692419,topic_6,12.45875231845791
topic_3,99.99999999258911,topic_4,6.8482679673926856e-09,topic_5,5.626095653943606e-10
topic_3,99.9940084831254,topic_8,0.005991516874588076,topic_4,6.544416852990153e-23
topic_3,78.09186408534082,topic_8,15.538670112441736,topic_4,6.369465801995839
topic_8,83.06785869980422,topic_4,16.925636230390104,topic_5,0.006492898402282173
topic_9,73.02177951576337,topic_3,15.376310196694064,topic_8,11.124647373910456
topic_8,99.8926778153567,topic_9,0.10731995945109006,topic_7,2.225192197894699e-06
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_7,73.96396644990169,topic_4,25.583403246950716,topic_5,0.36748194525356076
topic_8,41.47186237520907,topic_6,33.96100819329578,topic_4,19.75346852371128
topic_8,99.99999998940386,topic_3,1.0596136789398828e-08,topic_2,2.303055251442195e-16
topic_10,99.9997827784456,topic_2,0.00021722155440420397,topic_7,2.1505282814025657e-21
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_10,89.42037696747423,topic_2,10.577679233899707,topic_7,0.0019437985230154346
topic_4,83.8082368222131,topic_9,16.191762800477694,topic_10,3.7435483088056953e-07
topic_5,99.99999898710277,topic_7,1.0044606995705192e-06,topic_4,8.325375796372281e-09
topic_1,,topic_2,,topic_3,
topic_10,71.10513746871484,topic_3,21.736729030785888,topic_9,7.1581335004810365
topic_5,36.56129273780105,topic_9,35.920951546534965,topic_10,17.44227034327967
topic_2,99.99916244244598,topic_5,0.000703831921849507,topic_7,8.051047764248074e-05
topic_9,82.44917550446522,topic_7,17.550824479666673,topic_5,1.583600070951485e-08
topic_9,99.99999915049429,topic_5,8.493286823192959e-07,topic_8,1.770243527919219e-10
topic_9,69.83944560134364,topic_7,30.16054006140723,topic_8,1.4164110928559416e-05
topic_10,88.28790585807775,topic_7,11.71209414002957,topic_8,1.89268556373125e-09
topic_2,99.99999999654754,topic_8,3.4524464226646777e-09,topic_5,4.3718698730932483e-23
topic_2,62.407133791843634,topic_3,30.990556618015876,topic_4,6.602309577377433
topic_3,99.99996927069095,topic_6,3.072930136640772e-05,topic_8,6.229150620407299e-12
topic_3,36.69048299217047,topic_10,24.309033954821235,topic_4,21.705590112906396
topic_10,38.10032669044295,topic_7,34.107745613549795,topic_2,27.791927696007253
topic_10,39.23534651678572,topic_2,24.40006253566542,topic_7,22.65177359438545
topic_7,42.83301066805951,topic_10,28.79517434807062,topic_5,15.150631405979357
topic_4,99.6892419718356,topic_7,0.3107580281578966,topic_3,5.535272765421821e-12
topic_5,46.01813226948227,topic_4,29.377043100102426,topic_9,24.604824626837836
topic_10,99.99992648485642,topic_9,7.351513894056717e-05,topic_2,4.64326601172317e-12
topic_10,99.99999999994067,topic_8,4.4484475427247164e-11,topic_5,1.486101701305079e-11
topic_10,99.99999999913831,topic_2,8.616957468648972e-10,topic_9,8.604663885143914e-27
topic_7,100.0,topic_9,2.0939127990794052e-21,topic_10,1.4160013355628406e-22
topic_7,100.0,topic_9,1.8265480100232888e-15,topic_10,1.2351963596373636e-16
topic_3,68.43730310415577,topic_9,26.114560788815446,topic_2,5.448121760291815
topic_5,99.99301150805844,topic_3,0.005772149640207409,topic_9,0.0012148962540940531
topic_9,72.83914922105538,topic_5,14.206745546400107,topic_7,12.954105227663835
topic_2,52.438907613961774,topic_8,47.558860966629034,topic_9,0.0022000177871579645
topic_5,88.15558957546519,topic_2,11.844410424534823,topic_7,1.0307645651246167e-30
topic_9,88.23514895596173,topic_5,11.764851041245453,topic_2,2.792805304521706e-09
topic_4,85.00547706049467,topic_6,14.739684013218778,topic_7,0.2548389248316043
topic_4,99.99999816348044,topic_2,1.8365195620083866e-06,topic_5,2.4003652708847778e-15
topic_5,100.0,topic_2,9.16822584859109e-16,topic_7,2.1563690566917724e-25
topic_5,67.62874080248092,topic_9,32.371259197513815,topic_2,5.254452263268104e-12
topic_9,99.99999999999991,topic_2,8.690746081678494e-14,topic_8,3.8213570453432495e-19
topic_8,99.99999999999837,topic_4,1.6145167345789522e-12,topic_9,2.9366128292331445e-15
topic_10,91.61605235675546,topic_7,8.383947642700264,topic_9,5.442758157426074e-10
topic_2,97.46398134545876,topic_9,2.5360186545396606,topic_4,1.582232813296062e-12
topic_8,99.99999999989808,topic_10,1.0191600711892733e-10,topic_5,1.0972359381944092e-108
topic_2,42.10470855329265,topic_7,34.214879034187895,topic_9,23.680412412519445
