index,top_topic_name_1,top_topic_weight_1,top_topic_name_2,top_topic_weight_2,top_topic_name_3,top_topic_weight_3
96,topic_3,99.97997258997691,topic_7,0.020027410023095125,topic_1,0.0
97,topic_9,70.71454640487126,topic_2,29.150116855581274,topic_6,0.1353367395474692
98,topic_9,45.5096745497694,topic_2,21.09972364136445,topic_4,15.499305058865566
99,topic_8,98.08175409930678,topic_2,1.5011285389643683,topic_5,0.3716364357878215
100,topic_8,98.4423358391859,topic_7,1.5576641608141,topic_1,0.0
101,topic_9,54.15141454151918,topic_8,32.90508204880261,topic_4,10.588166029574841
102,topic_1,,topic_2,,topic_3,
103,topic_9,88.47681230744027,topic_2,9.452944209869802,topic_4,2.0702434826899245
104,topic_6,41.095870113062404,topic_9,40.648037707756565,topic_8,13.676886028110363
105,topic_9,99.44311303750105,topic_8,0.5568869624989551,topic_1,0.0
106,topic_9,72.98379070654939,topic_2,18.838592510171694,topic_4,3.6359515226339787
107,topic_9,87.51822371139208,topic_5,12.481776288607932,topic_1,0.0
108,topic_9,25.866897242954362,topic_2,21.87186354438302,topic_8,20.08565600502233
109,topic_8,52.89192497762983,topic_9,37.845706100814674,topic_1,4.215718900790862
110,topic_9,39.59494079884578,topic_8,29.06922858387378,topic_4,25.239535043359577
111,topic_7,47.77117205687905,topic_9,33.669111217877514,topic_4,14.534129551622057
112,topic_9,98.84887322861243,topic_2,1.1511267713875566,topic_1,0.0
113,topic_9,52.42701984763306,topic_8,24.547844475196573,topic_5,9.433086812240163
114,topic_9,29.532462042461407,topic_7,16.9274244943313,topic_6,16.317753366790807
115,topic_9,69.31490626199373,topic_2,18.21154329330376,topic_4,12.473550444702516
116,topic_3,62.56078382802364,topic_9,13.452207128584249,topic_8,10.038835234983088
117,topic_9,61.0419720539736,topic_7,19.635968276784183,topic_8,14.860123467503717
118,topic_9,91.84067294544136,topic_7,7.567560200772456,topic_10,0.48145441730770383
119,topic_8,60.150533854732885,topic_2,38.47169395026508,topic_9,1.3777721950020168
120,topic_8,40.80862362479987,topic_2,35.23835967791973,topic_9,20.428859260602643
121,topic_4,36.36821841913477,topic_8,26.146587729029743,topic_2,24.997346436729266
122,topic_9,70.22962295720816,topic_2,19.047765538655952,topic_8,7.730981738471057
123,topic_4,95.52399632895582,topic_7,3.646975372940394,topic_2,0.829028298103767
124,topic_8,63.23172395559269,topic_9,20.257813275747502,topic_7,15.536319452763005
125,topic_9,90.9702452664422,topic_4,7.611131872447769,topic_2,1.418622861110017
126,topic_8,43.93762721272025,topic_9,29.77190798989542,topic_2,13.60208080191927
127,topic_8,49.79954111763397,topic_9,47.26024457873036,topic_1,2.9402143036356754
128,topic_2,28.94812201306458,topic_8,28.825655256115517,topic_4,20.330708089980877
129,topic_8,56.453415745740564,topic_2,21.92299418631922,topic_4,11.460448365861899
130,topic_4,66.79121634159665,topic_9,33.20878365840335,topic_1,0.0
131,topic_2,37.28912401910763,topic_8,36.28152331589943,topic_7,14.170007498751232
132,topic_8,91.72897074104505,topic_2,2.7279130145746664,topic_4,2.054792198837029
133,topic_8,52.700300817806514,topic_7,17.55772413173887,topic_4,12.874646460193418
134,topic_8,92.68025788288554,topic_9,5.780501891777052,topic_1,1.5392402253374096
135,topic_4,93.50522235039791,topic_3,3.733702639600923,topic_2,2.7610750100011643
136,topic_2,26.08263930356364,topic_9,24.53124351057568,topic_4,21.958228909248955
137,topic_7,73.37488824902891,topic_3,25.224269736028525,topic_5,1.4008420149425693
138,topic_9,68.87622272893104,topic_4,18.929781015343636,topic_8,10.135624147468484
139,topic_9,37.41720165605074,topic_8,36.296025577104686,topic_2,15.602957349312069
140,topic_9,55.656991127796154,topic_8,29.373775325247724,topic_4,13.148219637743177
141,topic_4,100.0,topic_1,0.0,topic_2,0.0
142,topic_2,83.61295963641984,topic_8,13.280544321443468,topic_5,2.133041869527642
143,topic_2,97.17802823852006,topic_3,1.521978419983957,topic_1,0.5711666665721931
144,topic_9,56.32260538347868,topic_5,21.857655268989774,topic_8,7.378172970106331
145,topic_2,45.518291106154734,topic_9,45.21733676029055,topic_5,7.534788362254572
146,topic_4,46.3709368838692,topic_2,26.227409502467737,topic_9,24.674087804681438
147,topic_5,95.77935490766377,topic_3,3.2687044152423903,topic_4,0.9519406770938353
148,topic_8,35.5304284772835,topic_3,32.578222349284935,topic_5,16.610205683538414
149,topic_8,31.140223192199137,topic_2,30.742774706718674,topic_4,15.403875901958765
150,topic_2,39.81212622591069,topic_4,26.90157886027904,topic_8,25.36470551218345
151,topic_2,99.1156487620009,topic_3,0.8843512379990948,topic_1,0.0
152,topic_8,62.50632318125679,topic_2,20.004466167908756,topic_4,15.881006080312813
153,topic_2,98.29957449817351,topic_3,1.7004255018264858,topic_1,0.0
154,topic_2,89.39206645389234,topic_5,5.408711710307362,topic_4,3.24777444870372
155,topic_2,38.8522403377894,topic_9,35.73486903053087,topic_8,10.852917019559076
156,topic_2,83.5687428522356,topic_6,11.55364528998338,topic_8,3.0114902448950542
157,topic_4,44.68045077781203,topic_2,44.23593161866672,topic_9,11.083617603521256
158,topic_2,93.53111730151603,topic_9,3.925718566741104,topic_5,1.287560279513349
159,topic_2,83.73501725980957,topic_9,15.988994573330732,topic_6,0.27598816685970146
160,topic_9,49.31883391085954,topic_2,48.73181412276526,topic_8,1.6961056707414723
161,topic_2,91.83232827882263,topic_9,5.0006586992059745,topic_3,3.1670130219713926
162,topic_2,88.17268592203871,topic_8,6.487322866045299,topic_9,4.111605146868125
163,topic_4,52.33813934822497,topic_9,25.30032911146775,topic_2,10.455841419871819
164,topic_2,83.6101945845292,topic_9,16.389805415470803,topic_1,0.0
165,topic_2,96.44609800898004,topic_3,3.553901991019947,topic_1,0.0
166,topic_4,52.92840776070942,topic_9,40.93737862677136,topic_2,3.336399825545036
167,topic_9,44.99938268857313,topic_2,34.38697006529119,topic_8,12.649390603406355
168,topic_2,51.14420738204207,topic_9,46.40035379148064,topic_4,1.711896073967981
169,topic_2,74.66274320578401,topic_9,23.071645087458258,topic_4,1.2489344598572438
170,topic_2,52.036334522297416,topic_9,47.963665477702584,topic_1,0.0
171,topic_9,70.45230412207573,topic_2,25.891564590328443,topic_4,1.9267610406295095
172,topic_6,74.99631256082127,topic_2,13.694846239336098,topic_9,9.331228782907443
173,topic_9,43.2864636771355,topic_2,31.8727457125048,topic_4,9.835335146584939
174,topic_2,42.30823487656311,topic_7,25.606688555685096,topic_9,18.788601405935296
175,topic_6,47.63825619902937,topic_7,45.93664722545865,topic_8,2.2588771069003943
176,topic_9,94.0368901573413,topic_4,4.2165254556685285,topic_5,1.7218178014194265
177,topic_9,70.20233005720038,topic_4,29.79766994279962,topic_1,0.0
178,topic_9,98.43771779373625,topic_2,1.562282206263743,topic_1,0.0
179,topic_9,65.64691195396414,topic_4,31.1971953182027,topic_8,1.83296717475456
180,topic_9,94.88481322430533,topic_4,4.0684988608701085,topic_7,1.046687914824576
181,topic_9,48.474071361912024,topic_4,43.82484557776902,topic_7,4.025567069936795
182,topic_4,46.84905445481331,topic_9,45.78137207441131,topic_2,6.062334390792491
183,topic_9,56.87905450007089,topic_4,33.87768765573276,topic_2,8.437278817695363
184,topic_2,64.44311829887454,topic_9,29.66281641725353,topic_3,3.159169160256649
185,topic_2,52.018330282248996,topic_9,42.16134402385288,topic_4,3.3085839642011163
186,topic_2,52.57847792288463,topic_9,34.8497257983676,topic_8,6.1739623565161486
187,topic_9,53.74163434970162,topic_2,43.00024902933789,topic_4,2.732287663643275
188,topic_9,78.09820766058782,topic_2,14.407858847802975,topic_4,6.6582464287786856
189,topic_4,91.68058696023601,topic_2,5.469403668772013,topic_8,1.5251287789612864
190,topic_4,63.05229160770881,topic_9,30.70840471771227,topic_2,6.239303674578929
191,topic_2,98.93509807046064,topic_4,1.064901929539346,topic_1,0.0
192,topic_4,50.998260095316304,topic_9,41.21780960704892,topic_7,4.187225308018451
193,topic_2,51.40806160223037,topic_9,32.863768327384896,topic_4,9.322148662524603
194,topic_4,78.49594275931824,topic_9,15.637461517824105,topic_2,5.8665957228576575
195,topic_2,79.00269396389554,topic_9,20.25763409134486,topic_3,0.7396719447595954
196,topic_4,86.49473403762303,topic_2,8.559409521419148,topic_9,2.89861540823446
197,topic_9,84.2681060794393,topic_2,9.747385783314828,topic_4,3.7050383488558225
198,topic_2,47.03222074690077,topic_9,46.79135150815844,topic_4,3.5075427200470934
199,topic_9,35.36383633934245,topic_2,31.802913659670466,topic_8,14.313612080960247
200,topic_2,47.07789227777932,topic_7,17.46261214178686,topic_9,15.822488944299403
201,topic_2,96.3854120984147,topic_7,2.1739418532496564,topic_5,0.746281951297277
202,topic_2,47.13955327861782,topic_9,25.21450144769593,topic_7,14.109064821196293
203,topic_9,29.058662179759427,topic_2,27.367968589564217,topic_8,14.243737670095086
204,topic_2,92.85673827623722,topic_4,3.6383326634096447,topic_7,3.5049290603531404
205,topic_2,71.07208035118379,topic_9,19.693527423557367,topic_7,6.129630846482734
206,topic_2,97.80525294086928,topic_7,2.194747059130731,topic_1,0.0
207,topic_2,59.012103518152216,topic_8,25.42156813337086,topic_6,9.945954738784934
208,topic_9,97.97530937624188,topic_8,2.0246906237581097,topic_1,0.0
209,topic_9,98.75290374252732,topic_7,0.7246149584411598,topic_8,0.5224812990315187
210,topic_5,44.46700327190685,topic_4,20.91973636352315,topic_7,13.472523238652578
211,topic_4,32.42787332801627,topic_5,22.73409094125356,topic_8,20.034033044560783
212,topic_8,77.10351259465226,topic_2,17.11403254369849,topic_9,4.9621665883910575
213,topic_8,87.96758684494303,topic_9,6.282167818393993,topic_2,5.750245336662988
214,topic_2,69.38752355952299,topic_8,28.77278568189933,topic_5,0.9836247860098882
215,topic_2,64.31243323710687,topic_7,26.02623294647362,topic_5,4.102874311938748
216,topic_2,99.20484665716991,topic_7,0.44084951454979987,topic_5,0.35430382828028617
217,topic_2,83.80376669559347,topic_8,7.867992013058016,topic_5,7.517789379271692
218,topic_5,37.94555584406438,topic_2,34.273926895407236,topic_4,13.042926139512444
219,topic_2,76.05380903207583,topic_6,11.758618451905205,topic_8,7.471623561777384
220,topic_2,61.126941955640305,topic_8,23.476190212431966,topic_4,5.416034657696902
221,topic_9,64.65745110836107,topic_2,22.588506112772773,topic_4,9.266358918462236
222,topic_2,56.75558832931295,topic_8,26.503590210619684,topic_7,15.469648524783262
223,topic_2,50.7811293963871,topic_4,17.44763993301089,topic_7,13.894578028492123
224,topic_2,83.59265596910235,topic_4,8.858509212669995,topic_8,2.5168753252759104
225,topic_8,67.63795196799961,topic_9,32.24055803387206,topic_1,0.12148999812831819
226,topic_2,99.94844451077893,topic_10,0.051555489221064336,topic_1,0.0
227,topic_2,51.159669436089494,topic_3,26.96281555794443,topic_8,12.169899107802006
228,topic_9,90.96787925034023,topic_3,3.0558898034044146,topic_2,3.004046040150033
229,topic_9,83.50721183423491,topic_4,8.133018875507185,topic_2,7.111581572892043
230,topic_4,84.65959417082472,topic_9,10.63829721265,topic_5,2.0109679051974405
231,topic_4,100.0,topic_1,0.0,topic_2,0.0
232,topic_2,66.70631628039604,topic_4,12.379768111594895,topic_5,8.544432375991187
233,topic_4,96.44836829408706,topic_2,3.551631705912952,topic_1,0.0
234,topic_4,64.9780770685731,topic_9,19.64693267342125,topic_2,9.378725715575305
235,topic_4,60.94738802414089,topic_9,25.146137527683678,topic_3,13.906474448175436
236,topic_9,99.52759366092158,topic_7,0.4724063390784183,topic_1,0.0
237,topic_8,40.98528810543895,topic_5,35.99060044725717,topic_2,9.852495317507756
238,topic_2,54.6252449267179,topic_9,36.569315233246556,topic_4,7.441619310544761
239,topic_2,46.24402980690382,topic_4,27.762396621990572,topic_9,11.363196532896723
240,topic_8,52.60911215394595,topic_9,38.9826461848004,topic_2,8.397021127615464
241,topic_2,90.01023904405655,topic_4,7.048973997799191,topic_8,1.207871718281294
242,topic_9,29.38936923021088,topic_2,28.15652878814384,topic_8,27.509772118928193
243,topic_9,44.13631794796509,topic_2,28.786053069339474,topic_8,12.358232547873753
244,topic_2,50.39185548886142,topic_8,13.90680765423083,topic_5,13.481354110017014
245,topic_2,65.51504411294336,topic_9,25.35872132580167,topic_3,8.181963083183094
246,topic_9,47.06021024443543,topic_8,29.585147646268652,topic_2,14.71434438899847
247,topic_8,99.93531142221009,topic_1,0.06468857778992346,topic_2,0.0
248,topic_9,79.27285291190317,topic_8,8.804318330822518,topic_4,7.018450271395311
249,topic_4,92.64385331104214,topic_2,6.337536690075041,topic_8,1.018609998882831
250,topic_8,78.2839785914977,topic_9,12.91071491631203,topic_7,4.655478931209334
251,topic_9,96.47833682332917,topic_4,3.5216631766708235,topic_1,0.0
252,topic_8,53.40585358037372,topic_9,33.490328533578726,topic_7,7.867031827690175
253,topic_9,53.88261840265024,topic_4,18.554628001642044,topic_2,14.686246006242603
254,topic_2,44.47972840532766,topic_7,27.631781275726897,topic_9,21.701237263082366
255,topic_2,84.97653282375309,topic_8,6.613864311188675,topic_9,4.6234413878835925
256,topic_2,95.48046244793788,topic_9,4.519537552062121,topic_1,0.0
257,topic_9,63.05172370999122,topic_8,31.841545299328914,topic_4,5.10673099067986
258,topic_2,65.55014283403007,topic_9,17.527431964551674,topic_8,10.666373603537357
259,topic_2,61.2674836752427,topic_8,16.203158306009875,topic_9,15.798694739294293
260,topic_9,53.72075259745156,topic_2,46.27924740254844,topic_1,0.0
261,topic_9,100.0,topic_1,0.0,topic_2,0.0
262,topic_9,53.62498355344991,topic_8,25.297724849931036,topic_2,10.275244080188585
263,topic_9,41.15019470445015,topic_5,32.58030536653838,topic_1,10.640409856915765
264,topic_2,100.00000000000001,topic_1,0.0,topic_3,0.0
265,topic_2,59.12201632463453,topic_9,26.658991386784326,topic_6,5.326650662361024
266,topic_9,73.57710927440732,topic_4,12.727274549885292,topic_5,11.90599017887621
267,topic_2,94.32759415132838,topic_4,5.6724058486716205,topic_1,0.0
268,topic_9,38.251755359399255,topic_2,36.134601884385916,topic_4,15.347273374072598
269,topic_2,95.05048164581365,topic_9,4.949518354186347,topic_1,0.0
270,topic_8,41.886536057058564,topic_9,31.27698962804327,topic_2,16.172356955268416
271,topic_9,88.10377960660287,topic_2,11.5953098745493,topic_3,0.30091051884782594
272,topic_9,91.39754571510635,topic_5,5.27812750046232,topic_4,2.097436988841486
273,topic_2,74.82182789086437,topic_9,14.187840958939319,topic_7,6.7416077595270965
274,topic_8,70.36909910382437,topic_2,17.672183838725875,topic_4,8.249720377812414
275,topic_3,69.94366649201764,topic_2,25.540461109448753,topic_9,3.9747409961688547
276,topic_2,78.43900719775728,topic_9,10.525854036577128,topic_4,6.136679174693302
277,topic_2,39.081965105856746,topic_4,22.572285784673166,topic_6,22.19616365029631
278,topic_4,26.484539008239555,topic_9,22.07924279589164,topic_8,15.007988523887262
279,topic_6,48.10995611873838,topic_4,24.00146436982174,topic_2,19.858099578673396
280,topic_8,42.78815296887839,topic_9,40.63365175250977,topic_5,13.387171895989207
281,topic_4,29.89762623504891,topic_9,23.069620195527012,topic_2,19.11767962582893
282,topic_2,62.852666139269104,topic_4,36.50617222962784,topic_7,0.6411616311030446
283,topic_6,34.01597339071113,topic_9,29.470291114305635,topic_4,29.125371296771924
284,topic_7,40.62144008086988,topic_2,38.74063216944319,topic_8,20.34994491170609
285,topic_9,55.8745166474227,topic_2,12.348883809357181,topic_7,8.76317559854457
286,topic_4,100.0,topic_1,0.0,topic_2,0.0
287,topic_2,100.0,topic_1,0.0,topic_3,0.0
288,topic_9,66.38465072068915,topic_4,17.61851507529281,topic_2,13.910616230993625
289,topic_2,50.853080483062385,topic_4,31.286169211349247,topic_9,8.560119292330175
290,topic_2,45.39683590363509,topic_4,30.88373622162165,topic_9,13.171563633278891
291,topic_9,51.36257925933892,topic_8,18.574598980556182,topic_4,17.828208182895878
292,topic_9,43.18919822871627,topic_2,38.313075061862094,topic_4,12.391521064805127
